sentence_type,item_id,PLUS_FILLER_PLUS_GAP,MINUS_FILLER_PLUS_GAP,PLUS_FILLER_MINUS_GAP,MINUS_FILLER_MINUS_GAP,delta_plus_filler,delta_minus_filler,did_effect,success_delta_plus_filler,success_did
lan_parasitic_gap,3805,19.45844602,22.26473602,20.85119785,18.33730174,1.39275183,-3.92743428,5.32018611,True,True
lan_parasitic_gap,3806,19.45844602,22.26473602,10.19720227,9.54299777,-9.26124375,-12.72173825,3.46049450,False,True
lan_parasitic_gap,3807,19.45844602,22.26473602,2.61605046,5.45100392,-16.84239556,-16.81373210,-0.02866346,False,False
lan_parasitic_gap,3808,19.45844602,21.82385419,20.85119785,21.40671334,1.39275183,-0.41714085,1.80989268,True,True
lan_parasitic_gap,3809,19.45844602,21.82385419,10.19720227,9.86525545,-9.26124375,-11.95859874,2.69735499,False,True
lan_parasitic_gap,3810,19.45844602,21.82385419,2.61605046,5.43651926,-16.84239556,-16.38733493,-0.45506063,False,False
lan_parasitic_gap,3811,22.27513497,24.31553568,20.85119785,21.40671334,-1.42393712,-2.90882234,1.48488522,False,True
lan_parasitic_gap,3812,22.27513497,24.31553568,2.61605046,5.43651926,-19.65908451,-18.87901642,-0.78006809,False,False
lan_parasitic_gap,3813,22.27513497,24.31553568,10.19720227,9.86525545,-12.07793270,-14.45028023,2.37234753,False,True
lan_parasitic_gap,3814,22.27513497,24.12504511,20.85119785,18.33730174,-1.42393712,-5.78774337,4.36380625,False,True
lan_parasitic_gap,3815,22.27513497,24.12504511,2.61605046,5.45100392,-19.65908451,-18.67404119,-0.98504332,False,False
lan_parasitic_gap,3816,22.27513497,24.12504511,10.19720227,9.54299777,-12.07793270,-14.58204734,2.50411464,False,True
lan_parasitic_gap,3817,22.12949346,24.50429213,2.46002299,4.51424616,-19.66947047,-19.99004597,0.32057550,False,True
lan_parasitic_gap,3818,22.12949346,24.50429213,20.13759039,17.51944946,-1.99190307,-6.98484267,4.99293960,False,True
lan_parasitic_gap,3819,22.12949346,24.50429213,10.29680449,9.49965777,-11.83268897,-15.00463436,3.17194539,False,True
lan_parasitic_gap,3820,22.12949346,24.43555348,2.46002299,4.19775205,-19.66947047,-20.23780143,0.56833096,False,True
lan_parasitic_gap,3821,22.12949346,24.43555348,20.13759039,19.72098334,-1.99190307,-4.71457014,2.72266707,False,True
lan_parasitic_gap,3822,22.12949346,24.43555348,10.29680449,9.92237319,-11.83268897,-14.51318029,2.68049132,False,True
lan_parasitic_gap,3823,23.14829585,24.23820145,20.13759039,19.72098334,-3.01070546,-4.51721811,1.50651265,False,True
lan_parasitic_gap,3824,23.14829585,24.23820145,10.29680449,9.92237319,-12.85149136,-14.31582826,1.46433690,False,True
lan_parasitic_gap,3825,23.14829585,24.23820145,2.46002299,4.19775205,-20.68827286,-20.04044940,-0.64782346,False,False
lan_parasitic_gap,3826,23.14829585,23.96910276,20.13759039,17.51944946,-3.01070546,-6.44965330,3.43894784,False,True
lan_parasitic_gap,3827,23.14829585,23.96910276,10.29680449,9.49965777,-12.85149136,-14.46944499,1.61795363,False,True
lan_parasitic_gap,3828,23.14829585,23.96910276,2.46002299,4.51424616,-20.68827286,-19.45485660,-1.23341626,False,False
lan_parasitic_gap,3829,20.13642180,23.44343807,10.27969268,10.04719805,-9.85672912,-13.39624002,3.53951090,False,True
lan_parasitic_gap,3830,20.13642180,23.44343807,19.94408747,19.40165578,-0.19233433,-4.04178229,3.84944796,False,True
lan_parasitic_gap,3831,20.13642180,23.44343807,3.46687553,5.32608673,-16.66954627,-18.11735134,1.44780507,False,True
lan_parasitic_gap,3832,20.13642180,23.66159231,10.27969268,9.72469800,-9.85672912,-13.93689431,4.08016519,False,True
lan_parasitic_gap,3833,20.13642180,23.66159231,19.94408747,17.08795236,-0.19233433,-6.57363995,6.38130562,False,True
lan_parasitic_gap,3834,20.13642180,23.66159231,3.46687553,5.66239914,-16.66954627,-17.99919317,1.32964690,False,True
lan_parasitic_gap,3835,21.02054861,23.52920340,10.27969268,10.04719805,-10.74085593,-13.48200535,2.74114942,False,True
lan_parasitic_gap,3836,21.02054861,23.52920340,19.94408747,19.40165578,-1.07646114,-4.12754762,3.05108648,False,True
lan_parasitic_gap,3837,21.02054861,23.52920340,3.46687553,5.32608673,-17.55367308,-18.20311667,0.64944359,False,True
lan_parasitic_gap,3838,21.02054861,23.32754926,10.27969268,9.72469800,-10.74085593,-13.60285126,2.86199533,False,True
lan_parasitic_gap,3839,21.02054861,23.32754926,19.94408747,17.08795236,-1.07646114,-6.23959690,5.16313576,False,True
lan_parasitic_gap,3840,21.02054861,23.32754926,3.46687553,5.66239914,-17.55367308,-17.66515012,0.11147704,False,True
lan_parasitic_gap,3841,20.31327602,23.06881056,2.02612380,3.70932476,-18.28715222,-19.35948580,1.07233358,False,True
lan_parasitic_gap,3842,20.31327602,23.06881056,20.91298415,21.38023989,0.59970813,-1.68857067,2.28827880,True,True
lan_parasitic_gap,3843,20.31327602,23.06881056,10.04040728,9.07192466,-10.27286874,-13.99688590,3.72401716,False,True
lan_parasitic_gap,3844,20.31327602,23.34333090,2.02612380,3.85169568,-18.28715222,-19.49163522,1.20448300,False,True
lan_parasitic_gap,3845,20.31327602,23.34333090,20.91298415,18.56759338,0.59970813,-4.77573752,5.37544565,True,True
lan_parasitic_gap,3846,20.31327602,23.34333090,10.04040728,8.89220958,-10.27286874,-14.45112132,4.17825258,False,True
lan_parasitic_gap,3847,23.03222670,24.90542194,20.91298415,18.56759338,-2.11924255,-6.33782856,4.21858601,False,True
lan_parasitic_gap,3848,23.03222670,24.90542194,10.04040728,8.89220958,-12.99181942,-16.01321236,3.02139294,False,True
lan_parasitic_gap,3849,23.03222670,24.90542194,2.02612380,3.85169568,-21.00610290,-21.05372626,0.04762336,False,True
lan_parasitic_gap,3850,23.03222670,25.11291034,20.91298415,21.38023989,-2.11924255,-3.73267045,1.61342790,False,True
lan_parasitic_gap,3851,23.03222670,25.11291034,10.04040728,9.07192466,-12.99181942,-16.04098568,3.04916626,False,True
lan_parasitic_gap,3852,23.03222670,25.11291034,2.02612380,3.70932476,-21.00610290,-21.40358558,0.39748268,False,True
lan_parasitic_gap,3853,21.52984592,23.52838251,9.74685924,9.79009537,-11.78298668,-13.73828714,1.95530046,False,True
lan_parasitic_gap,3854,21.52984592,23.52838251,3.64281075,5.47008645,-17.88703517,-18.05829606,0.17126089,False,True
lan_parasitic_gap,3855,21.52984592,23.52838251,19.41077794,19.34284143,-2.11906798,-4.18554108,2.06647310,False,True
lan_parasitic_gap,3856,21.52984592,23.48240093,9.74685924,9.34139124,-11.78298668,-14.14100969,2.35802301,False,True
lan_parasitic_gap,3857,21.52984592,23.48240093,3.64281075,5.84540501,-17.88703517,-17.63699592,-0.25003925,False,False
lan_parasitic_gap,3858,21.52984592,23.48240093,19.41077794,16.64628570,-2.11906798,-6.83611523,4.71704725,False,True
lan_parasitic_gap,3859,22.63588952,23.58980525,19.41077794,19.34284143,-3.22511158,-4.24696382,1.02185224,False,True
lan_parasitic_gap,3860,22.63588952,23.58980525,9.74685924,9.79009537,-12.88903028,-13.79970988,0.91067960,False,True
lan_parasitic_gap,3861,22.63588952,23.58980525,3.64281075,5.47008645,-18.99307877,-18.11971880,-0.87335997,False,False
lan_parasitic_gap,3862,22.63588952,23.08569731,19.41077794,16.64628570,-3.22511158,-6.43941161,3.21430003,False,True
lan_parasitic_gap,3863,22.63588952,23.08569731,9.74685924,9.34139124,-12.88903028,-13.74430607,0.85527579,False,True
lan_parasitic_gap,3864,22.63588952,23.08569731,3.64281075,5.84540501,-18.99307877,-17.24029230,-1.75278647,False,False
lan_parasitic_gap,3865,18.77563577,22.83338581,5.02305874,7.14696119,-13.75257703,-15.68642462,1.93384759,False,True
lan_parasitic_gap,3866,18.77563577,22.83338581,20.06340701,18.97258240,1.28777124,-3.86080341,5.14857465,True,True
lan_parasitic_gap,3867,18.77563577,22.83338581,10.11657870,10.19847761,-8.65905707,-12.63490820,3.97585113,False,True
lan_parasitic_gap,3868,18.77563577,22.89595983,5.02305874,7.54093957,-13.75257703,-15.35502026,1.60244323,False,True
lan_parasitic_gap,3869,18.77563577,22.89595983,20.06340701,16.27715775,1.28777124,-6.61880208,7.90657332,True,True
lan_parasitic_gap,3870,18.77563577,22.89595983,10.11657870,9.90628425,-8.65905707,-12.98967558,4.33061851,False,True
lan_parasitic_gap,3871,20.17958291,23.12866798,10.11657870,10.19847761,-10.06300421,-12.93019037,2.86718616,False,True
lan_parasitic_gap,3872,20.17958291,23.12866798,5.02305874,7.14696119,-15.15652417,-15.98170679,0.82518262,False,True
lan_parasitic_gap,3873,20.17958291,23.12866798,20.06340701,18.97258240,-0.11617590,-4.15608558,4.03990968,False,True
lan_parasitic_gap,3874,20.17958291,22.73354410,10.11657870,9.90628425,-10.06300421,-12.82725985,2.76425564,False,True
lan_parasitic_gap,3875,20.17958291,22.73354410,5.02305874,7.54093957,-15.15652417,-15.19260453,0.03608036,False,True
lan_parasitic_gap,3876,20.17958291,22.73354410,20.06340701,16.27715775,-0.11617590,-6.45638635,6.34021045,False,True
lan_parasitic_gap,3877,18.32416456,21.55213845,20.63988342,20.95127039,2.31571886,-0.60086806,2.91658692,True,True
lan_parasitic_gap,3878,18.32416456,21.55213845,9.25380811,9.42291361,-9.07035645,-12.12922484,3.05886839,False,True
lan_parasitic_gap,3879,18.32416456,21.55213845,3.91531420,6.46962885,-14.40885036,-15.08250960,0.67365924,False,True
lan_parasitic_gap,3880,18.32416456,21.78673076,20.63988342,17.69683315,2.31571886,-4.08989761,6.40561647,True,True
lan_parasitic_gap,3881,18.32416456,21.78673076,9.25380811,9.26921898,-9.07035645,-12.51751178,3.44715533,False,True
lan_parasitic_gap,3882,18.32416456,21.78673076,3.91531420,6.71424213,-14.40885036,-15.07248863,0.66363827,False,True
lan_parasitic_gap,3883,21.34730316,23.77109142,9.25380811,9.26921898,-12.09349505,-14.50187244,2.40837739,False,True
lan_parasitic_gap,3884,21.34730316,23.77109142,20.63988342,17.69683315,-0.70741974,-6.07425827,5.36683853,False,True
lan_parasitic_gap,3885,21.34730316,23.77109142,3.91531420,6.71424213,-17.43198896,-17.05684929,-0.37513967,False,False
lan_parasitic_gap,3886,21.34730316,24.03160897,9.25380811,9.42291361,-12.09349505,-14.60869536,2.51520031,False,True
lan_parasitic_gap,3887,21.34730316,24.03160897,20.63988342,20.95127039,-0.70741974,-3.08033858,2.37291884,False,True
lan_parasitic_gap,3888,21.34730316,24.03160897,3.91531420,6.46962885,-17.43198896,-17.56198012,0.12999116,False,True
lan_parasitic_gap,3889,24.86176743,25.75669569,21.48219515,20.98918297,-3.37957228,-4.76751272,1.38794044,False,True
lan_parasitic_gap,3890,24.86176743,25.75669569,3.68109988,5.64068947,-21.18066755,-20.11600622,-1.06466133,False,False
lan_parasitic_gap,3891,24.86176743,25.75669569,8.16276277,8.23069784,-16.69900466,-17.52599785,0.82699319,False,True
lan_parasitic_gap,3892,24.86176743,25.93904369,21.48219515,19.37478847,-3.37957228,-6.56425522,3.18468294,False,True
lan_parasitic_gap,3893,24.86176743,25.93904369,3.68109988,5.88820977,-21.18066755,-20.05083392,-1.12983363,False,False
lan_parasitic_gap,3894,24.86176743,25.93904369,8.16276277,7.94312399,-16.69900466,-17.99591970,1.29691504,False,True
lan_parasitic_gap,3895,26.08025612,26.20648473,8.16276277,8.23069784,-17.91749335,-17.97578689,0.05829354,False,True
lan_parasitic_gap,3896,26.08025612,26.20648473,21.48219515,20.98918297,-4.59806097,-5.21730176,0.61924079,False,True
lan_parasitic_gap,3897,26.08025612,26.20648473,3.68109988,5.64068947,-22.39915624,-20.56579526,-1.83336098,False,False
lan_parasitic_gap,3898,26.08025612,25.99694193,8.16276277,7.94312399,-17.91749335,-18.05381794,0.13632459,False,True
lan_parasitic_gap,3899,26.08025612,25.99694193,21.48219515,19.37478847,-4.59806097,-6.62215346,2.02409249,False,True
lan_parasitic_gap,3900,26.08025612,25.99694193,3.68109988,5.88820977,-22.39915624,-20.10873216,-2.29042408,False,False
lan_parasitic_gap,3901,23.28233376,25.58104901,20.94044441,18.47377492,-2.34188935,-7.10727409,4.76538474,False,True
lan_parasitic_gap,3902,23.28233376,25.58104901,4.48223853,6.93863747,-18.80009523,-18.64241154,-0.15768369,False,False
lan_parasitic_gap,3903,23.28233376,25.58104901,8.31942935,7.94540345,-14.96290441,-17.63564556,2.67274115,False,True
lan_parasitic_gap,3904,23.28233376,25.31780045,20.94044441,20.29680333,-2.34188935,-5.02099712,2.67910777,False,True
lan_parasitic_gap,3905,23.28233376,25.31780045,4.48223853,6.73916324,-18.80009523,-18.57863721,-0.22145802,False,False
lan_parasitic_gap,3906,23.28233376,25.31780045,8.31942935,8.28319895,-14.96290441,-17.03460150,2.07169709,False,True
lan_parasitic_gap,3907,25.30039145,26.76445857,4.48223853,6.93863747,-20.81815292,-19.82582110,-0.99233182,False,False
lan_parasitic_gap,3908,25.30039145,26.76445857,8.31942935,7.94540345,-16.98096210,-18.81905512,1.83809302,False,True
lan_parasitic_gap,3909,25.30039145,26.76445857,20.94044441,18.47377492,-4.35994704,-8.29068365,3.93073661,False,True
lan_parasitic_gap,3910,25.30039145,26.81858128,4.48223853,6.73916324,-20.81815292,-20.07941804,-0.73873488,False,False
lan_parasitic_gap,3911,25.30039145,26.81858128,8.31942935,8.28319895,-16.98096210,-18.53538233,1.55442023,False,True
lan_parasitic_gap,3912,25.30039145,26.81858128,20.94044441,20.29680333,-4.35994704,-6.52177795,2.16183091,False,True
lan_parasitic_gap,3913,22.67090229,23.80318418,3.53624031,6.03065859,-19.13466198,-17.77252559,-1.36213639,False,False
lan_parasitic_gap,3914,22.67090229,23.80318418,21.83352457,22.18219655,-0.83737772,-1.62098763,0.78360991,False,True
lan_parasitic_gap,3915,22.67090229,23.80318418,7.62594893,7.67621243,-15.04495336,-16.12697175,1.08201839,False,True
lan_parasitic_gap,3916,22.67090229,24.06146843,3.53624031,5.99691540,-19.13466198,-18.06455303,-1.07010895,False,False
lan_parasitic_gap,3917,22.67090229,24.06146843,21.83352457,19.66779262,-0.83737772,-4.39367581,3.55629809,False,True
lan_parasitic_gap,3918,22.67090229,24.06146843,7.62594893,7.42198071,-15.04495336,-16.63948772,1.59453436,False,True
lan_parasitic_gap,3919,26.04083592,26.98610703,7.62594893,7.42198071,-18.41488699,-19.56412632,1.14923933,False,True
lan_parasitic_gap,3920,26.04083592,26.98610703,21.83352457,19.66779262,-4.20731135,-7.31831441,3.11100306,False,True
lan_parasitic_gap,3921,26.04083592,26.98610703,3.53624031,5.99691540,-22.50459561,-20.98919163,-1.51540398,False,False
lan_parasitic_gap,3922,26.04083592,27.04684449,7.62594893,7.67621243,-18.41488699,-19.37063206,0.95574507,False,True
lan_parasitic_gap,3923,26.04083592,27.04684449,21.83352457,22.18219655,-4.20731135,-4.86464794,0.65733659,False,True
lan_parasitic_gap,3924,26.04083592,27.04684449,3.53624031,6.03065859,-22.50459561,-21.01618590,-1.48840971,False,False
lan_parasitic_gap,3925,21.13564393,23.43366525,3.56186546,5.32417227,-17.57377847,-18.10949298,0.53571451,False,True
lan_parasitic_gap,3926,21.13564393,23.43366525,20.48343757,20.43074025,-0.65220636,-3.00292500,2.35071864,False,True
lan_parasitic_gap,3927,21.13564393,23.43366525,10.56622490,10.56230798,-10.56941903,-12.87135727,2.30193824,False,True
lan_parasitic_gap,3928,21.13564393,23.68527415,3.56186546,5.42876911,-17.57377847,-18.25650504,0.68272657,False,True
lan_parasitic_gap,3929,21.13564393,23.68527415,20.48343757,18.18252220,-0.65220636,-5.50275195,4.85054559,False,True
lan_parasitic_gap,3930,21.13564393,23.68527415,10.56622490,9.94951172,-10.56941903,-13.73576243,3.16634340,False,True
lan_parasitic_gap,3931,21.48188353,22.84851824,10.56622490,10.56230798,-10.91565863,-12.28621026,1.37055163,False,True
lan_parasitic_gap,3932,21.48188353,22.84851824,3.56186546,5.32417227,-17.92001807,-17.52434597,-0.39567210,False,False
lan_parasitic_gap,3933,21.48188353,22.84851824,20.48343757,20.43074025,-0.99844596,-2.41777799,1.41933203,False,True
lan_parasitic_gap,3934,21.48188353,22.58262810,10.56622490,9.94951172,-10.91565863,-12.63311638,1.71745775,False,True
lan_parasitic_gap,3935,21.48188353,22.58262810,3.56186546,5.42876911,-17.92001807,-17.15385899,-0.76615908,False,False
lan_parasitic_gap,3936,21.48188353,22.58262810,20.48343757,18.18252220,-0.99844596,-4.40010590,3.40165994,False,True
lan_parasitic_gap,3937,19.47837541,23.73012610,4.68628755,7.35719360,-14.79208786,-16.37293250,1.58084464,False,True
lan_parasitic_gap,3938,19.47837541,23.73012610,20.60787435,17.27088321,1.12949894,-6.45924289,7.58874183,True,True
lan_parasitic_gap,3939,19.47837541,23.73012610,10.43537968,10.20362514,-9.04299573,-13.52650096,4.48350523,False,True
lan_parasitic_gap,3940,19.47837541,23.42243243,4.68628755,7.21356609,-14.79208786,-16.20886634,1.41677848,False,True
lan_parasitic_gap,3941,19.47837541,23.42243243,20.60787435,19.69865331,1.12949894,-3.72377912,4.85327806,True,True
lan_parasitic_gap,3942,19.47837541,23.42243243,10.43537968,10.76416266,-9.04299573,-12.65826977,3.61527404,False,True
lan_parasitic_gap,3943,20.10526969,23.11712642,4.68628755,7.35719360,-15.41898214,-15.75993282,0.34095068,False,True
lan_parasitic_gap,3944,20.10526969,23.11712642,10.43537968,10.20362514,-9.66989001,-12.91350128,3.24361127,False,True
lan_parasitic_gap,3945,20.10526969,23.11712642,20.60787435,17.27088321,0.50260466,-5.84624321,6.34884787,True,True
lan_parasitic_gap,3946,20.10526969,23.41258604,4.68628755,7.21356609,-15.41898214,-16.19901995,0.78003781,False,True
lan_parasitic_gap,3947,20.10526969,23.41258604,10.43537968,10.76416266,-9.66989001,-12.64842338,2.97853337,False,True
lan_parasitic_gap,3948,20.10526969,23.41258604,20.60787435,19.69865331,0.50260466,-3.71393273,4.21653739,True,True
lan_parasitic_gap,3949,19.29227497,22.24083345,9.97573848,9.41265316,-9.31653649,-12.82818029,3.51164380,False,True
lan_parasitic_gap,3950,19.29227497,22.24083345,3.43039699,6.42838797,-15.86187798,-15.81244548,-0.04943250,False,False
lan_parasitic_gap,3951,19.29227497,22.24083345,21.36594278,18.79715501,2.07366781,-3.44367844,5.51734625,True,True
lan_parasitic_gap,3952,19.29227497,21.77462511,9.97573848,9.88734167,-9.31653649,-11.88728344,2.57074695,False,True
lan_parasitic_gap,3953,19.29227497,21.77462511,3.43039699,6.43626365,-15.86187798,-15.33836146,-0.52351652,False,False
lan_parasitic_gap,3954,19.29227497,21.77462511,21.36594278,21.47961417,2.07366781,-0.29501094,2.36867875,True,True
lan_parasitic_gap,3955,21.70757585,23.80456051,21.36594278,18.79715501,-0.34163307,-5.00740550,4.66577243,False,True
lan_parasitic_gap,3956,21.70757585,23.80456051,9.97573848,9.41265316,-11.73183737,-14.39190735,2.66006998,False,True
lan_parasitic_gap,3957,21.70757585,23.80456051,3.43039699,6.42838797,-18.27717886,-17.37617254,-0.90100632,False,False
lan_parasitic_gap,3958,21.70757585,23.95735345,21.36594278,21.47961417,-0.34163307,-2.47773928,2.13610621,False,True
lan_parasitic_gap,3959,21.70757585,23.95735345,9.97573848,9.88734167,-11.73183737,-14.07001178,2.33817441,False,True
lan_parasitic_gap,3960,21.70757585,23.95735345,3.43039699,6.43626365,-18.27717886,-17.52108980,-0.75608906,False,False
lan_parasitic_gap,3961,22.13472467,24.55562322,10.25330146,9.37473769,-11.88142321,-15.18088553,3.29946232,False,True
lan_parasitic_gap,3962,22.13472467,24.55562322,2.98007127,5.09485734,-19.15465340,-19.46076588,0.30611248,False,True
lan_parasitic_gap,3963,22.13472467,24.55562322,20.95722151,18.33358824,-1.17750316,-6.22203498,5.04453182,False,True
lan_parasitic_gap,3964,22.13472467,24.44037064,10.25330146,9.84779451,-11.88142321,-14.59257613,2.71115292,False,True
lan_parasitic_gap,3965,22.13472467,24.44037064,2.98007127,4.83028871,-19.15465340,-19.61008193,0.45542853,False,True
lan_parasitic_gap,3966,22.13472467,24.44037064,20.95722151,20.35194890,-1.17750316,-4.08842174,2.91091858,False,True
lan_parasitic_gap,3967,22.70954920,23.94313281,10.25330146,9.84779451,-12.45624774,-14.09533830,1.63909056,False,True
lan_parasitic_gap,3968,22.70954920,23.94313281,20.95722151,20.35194890,-1.75232769,-3.59118391,1.83885622,False,True
lan_parasitic_gap,3969,22.70954920,23.94313281,2.98007127,4.83028871,-19.72947793,-19.11284410,-0.61663383,False,False
lan_parasitic_gap,3970,22.70954920,23.70582679,10.25330146,9.37473769,-12.45624774,-14.33108910,1.87484136,False,True
lan_parasitic_gap,3971,22.70954920,23.70582679,20.95722151,18.33358824,-1.75232769,-5.37223855,3.61991086,False,True
lan_parasitic_gap,3972,22.70954920,23.70582679,2.98007127,5.09485734,-19.72947793,-18.61096945,-1.11850848,False,False
lan_parasitic_gap,3973,20.34889039,23.74660023,3.90508694,6.26247804,-16.44380345,-17.48412219,1.04031874,False,True
lan_parasitic_gap,3974,20.34889039,23.74660023,20.84658844,17.71413539,0.49769805,-6.03246484,6.53016289,True,True
lan_parasitic_gap,3975,20.34889039,23.74660023,10.08748531,9.53756314,-10.26140508,-14.20903709,3.94763201,False,True
lan_parasitic_gap,3976,20.34889039,23.48752250,3.90508694,5.95121948,-16.44380345,-17.53630302,1.09249957,False,True
lan_parasitic_gap,3977,20.34889039,23.48752250,20.84658844,19.86230830,0.49769805,-3.62521420,4.12291225,True,True
lan_parasitic_gap,3978,20.34889039,23.48752250,10.08748531,9.96896070,-10.26140508,-13.51856180,3.25715672,False,True
lan_parasitic_gap,3979,20.91283844,23.13388621,3.90508694,6.26247804,-17.00775150,-16.87140817,-0.13634333,False,False
lan_parasitic_gap,3980,20.91283844,23.13388621,10.08748531,9.53756314,-10.82535313,-13.59632307,2.77096994,False,True
lan_parasitic_gap,3981,20.91283844,23.13388621,20.84658844,17.71413539,-0.06625000,-5.41975082,5.35350082,False,True
lan_parasitic_gap,3982,20.91283844,23.30652631,3.90508694,5.95121948,-17.00775150,-17.35530683,0.34755533,False,True
lan_parasitic_gap,3983,20.91283844,23.30652631,10.08748531,9.96896070,-10.82535313,-13.33756561,2.51221248,False,True
lan_parasitic_gap,3984,20.91283844,23.30652631,20.84658844,19.86230830,-0.06625000,-3.44421801,3.37796801,False,True
lan_parasitic_gap,3985,20.41987820,22.97380621,9.81939794,8.97566516,-10.60048026,-13.99814105,3.39766079,False,True
lan_parasitic_gap,3986,20.41987820,22.97380621,21.62578947,21.51112118,1.20591127,-1.46268503,2.66859630,True,True
lan_parasitic_gap,3987,20.41987820,22.97380621,2.47088216,4.41542877,-17.94899604,-18.55837744,0.60938140,False,True
lan_parasitic_gap,3988,20.41987820,23.29744599,9.81939794,8.63976247,-10.60048026,-14.65768352,4.05720326,False,True
lan_parasitic_gap,3989,20.41987820,23.29744599,21.62578947,19.03347567,1.20591127,-4.26397032,5.46988159,True,True
lan_parasitic_gap,3990,20.41987820,23.29744599,2.47088216,4.58652951,-17.94899604,-18.71091648,0.76192044,False,True
lan_parasitic_gap,3991,22.67014199,24.72308549,2.47088216,4.41542877,-20.19925983,-20.30765672,0.10839689,False,True
lan_parasitic_gap,3992,22.67014199,24.72308549,21.62578947,21.51112118,-1.04435252,-3.21196431,2.16761179,False,True
lan_parasitic_gap,3993,22.67014199,24.72308549,9.81939794,8.97566516,-12.85074405,-15.74742033,2.89667628,False,True
lan_parasitic_gap,3994,22.67014199,24.56792364,2.47088216,4.58652951,-20.19925983,-19.98139413,-0.21786570,False,False
lan_parasitic_gap,3995,22.67014199,24.56792364,21.62578947,19.03347567,-1.04435252,-5.53444797,4.49009545,False,True
lan_parasitic_gap,3996,22.67014199,24.56792364,9.81939794,8.63976247,-12.85074405,-15.92816117,3.07741712,False,True
lan_parasitic_gap,3997,21.00435435,23.14447559,9.77126242,9.71031433,-11.23309193,-13.43416126,2.20106933,False,True
lan_parasitic_gap,3998,21.00435435,23.14447559,4.13953642,6.11987630,-16.86481793,-17.02459929,0.15978136,False,True
lan_parasitic_gap,3999,21.00435435,23.14447559,20.36940840,20.01670553,-0.63494595,-3.12777006,2.49282411,False,True
lan_parasitic_gap,4000,21.00435435,23.17315925,9.77126242,9.13756007,-11.23309193,-14.03559918,2.80250725,False,True
lan_parasitic_gap,4001,21.00435435,23.17315925,4.13953642,6.36201535,-16.86481793,-16.81114390,-0.05367403,False,False
lan_parasitic_gap,4002,21.00435435,23.17315925,20.36940840,17.47553238,-0.63494595,-5.69762687,5.06268092,False,True
lan_parasitic_gap,4003,21.79636363,22.52401862,20.36940840,17.47553238,-1.42695523,-5.04848624,3.62153101,False,True
lan_parasitic_gap,4004,21.79636363,22.52401862,4.13953642,6.36201535,-17.65682721,-16.16200327,-1.49482394,False,False
lan_parasitic_gap,4005,21.79636363,22.52401862,9.77126242,9.13756007,-12.02510121,-13.38645855,1.36135734,False,True
lan_parasitic_gap,4006,21.79636363,22.93030751,20.36940840,20.01670553,-1.42695523,-2.91360198,1.48664675,False,True
lan_parasitic_gap,4007,21.79636363,22.93030751,4.13953642,6.11987630,-17.65682721,-16.81043121,-0.84639600,False,False
lan_parasitic_gap,4008,21.79636363,22.93030751,9.77126242,9.71031433,-12.02510121,-13.21999318,1.19489197,False,True
lan_parasitic_gap,4009,18.62106398,22.64504198,10.00499201,10.21582313,-8.61607197,-12.42921885,3.81314688,False,True
lan_parasitic_gap,4010,18.62106398,22.64504198,5.48242293,7.86531079,-13.13864105,-14.77973119,1.64109014,False,True
lan_parasitic_gap,4011,18.62106398,22.64504198,20.92714564,19.42739346,2.30608166,-3.21764852,5.52373018,True,True
lan_parasitic_gap,4012,18.62106398,22.76003199,10.00499201,9.80184612,-8.61607197,-12.95818587,4.34211390,False,True
lan_parasitic_gap,4013,18.62106398,22.76003199,5.48242293,8.17696755,-13.13864105,-14.58306444,1.44442339,False,True
lan_parasitic_gap,4014,18.62106398,22.76003199,20.92714564,16.88260059,2.30608166,-5.87743140,8.18351306,True,True
lan_parasitic_gap,4015,19.81195392,22.32455160,20.92714564,16.88260059,1.11519172,-5.44195101,6.55714273,True,True
lan_parasitic_gap,4016,19.81195392,22.32455160,5.48242293,8.17696755,-14.32953099,-14.14758405,-0.18194694,False,False
lan_parasitic_gap,4017,19.81195392,22.32455160,10.00499201,9.80184612,-9.80696191,-12.52270548,2.71574357,False,True
lan_parasitic_gap,4018,19.81195392,22.68189851,20.92714564,19.42739346,1.11519172,-3.25450505,4.36969677,True,True
lan_parasitic_gap,4019,19.81195392,22.68189851,5.48242293,7.86531079,-14.32953099,-14.81658772,0.48705673,False,True
lan_parasitic_gap,4020,19.81195392,22.68189851,10.00499201,10.21582313,-9.80696191,-12.46607538,2.65911347,False,True
lan_parasitic_gap,4021,17.96191538,21.20463938,21.31349216,21.10340691,3.35157678,-0.10123247,3.45280925,True,True
lan_parasitic_gap,4022,17.96191538,21.20463938,9.33429751,9.49276169,-8.62761787,-11.71187769,3.08425982,False,True
lan_parasitic_gap,4023,17.96191538,21.20463938,4.88758390,7.80465124,-13.07433148,-13.39998814,0.32565666,False,True
lan_parasitic_gap,4024,17.96191538,21.54548330,21.31349216,18.22749101,3.35157678,-3.31799229,6.66956907,True,True
lan_parasitic_gap,4025,17.96191538,21.54548330,9.33429751,9.16275674,-8.62761787,-12.38272656,3.75510869,False,True
lan_parasitic_gap,4026,17.96191538,21.54548330,4.88758390,7.93593071,-13.07433148,-13.60955259,0.53522111,False,True
lan_parasitic_gap,4027,20.61809295,23.19702287,9.33429751,9.16275674,-11.28379544,-14.03426613,2.75047069,False,True
