sentence_type,item_id,fillertype_effect_plus_gap,fillertype_effect_minus_gap
lan_parasitic_gap,5098,-2.50934874,-0.47933543
lan_parasitic_gap,5099,-2.50934874,-3.26715604
lan_parasitic_gap,51,-0.61974284,1.74564802
lan_parasitic_gap,510,-1.77548006,-0.30636495
lan_parasitic_gap,5100,-2.50934874,0.50566029
lan_parasitic_gap,5101,-1.31646211,-4.05669254
lan_parasitic_gap,5102,-1.31646211,0.03665166
lan_parasitic_gap,5103,-1.31646211,-0.35990913
lan_parasitic_gap,5104,-1.69671469,-4.01524680
lan_parasitic_gap,5105,-1.69671469,0.60976227
lan_parasitic_gap,5106,-1.69671469,1.94488564
lan_parasitic_gap,5107,-1.53458461,0.03665166
lan_parasitic_gap,5108,-1.53458461,-4.05669254
lan_parasitic_gap,5109,-1.53458461,-0.35990913
lan_parasitic_gap,511,-1.15857501,0.13219559
lan_parasitic_gap,5110,-1.41563152,0.60976227
lan_parasitic_gap,5111,-1.41563152,-4.01524680
lan_parasitic_gap,5112,-1.41563152,1.94488564
lan_parasitic_gap,5113,-1.92627776,2.34920526
lan_parasitic_gap,5114,-1.92627776,0.89882786
lan_parasitic_gap,5115,-1.92627776,-2.53813483
lan_parasitic_gap,5116,-1.84841551,0.52042050
lan_parasitic_gap,5117,-1.84841551,0.38954209
lan_parasitic_gap,5118,-1.84841551,-2.21807726
lan_parasitic_gap,5119,-0.85151613,2.34920526
lan_parasitic_gap,512,-1.15857501,-2.06342613
lan_parasitic_gap,5120,-0.85151613,0.89882786
lan_parasitic_gap,5121,-0.85151613,-2.53813483
lan_parasitic_gap,5122,-1.10442634,0.52042050
lan_parasitic_gap,5123,-1.10442634,0.38954209
lan_parasitic_gap,5124,-1.10442634,-2.21807726
lan_parasitic_gap,5125,-2.41682870,0.13163727
lan_parasitic_gap,5126,-2.41682870,0.71873768
lan_parasitic_gap,5127,-2.41682870,-2.56852664
lan_parasitic_gap,5128,-2.62754152,0.47369449
lan_parasitic_gap,5129,-2.62754152,2.59172806
lan_parasitic_gap,513,-1.15857501,-0.30636495
lan_parasitic_gap,5130,-2.62754152,-3.01989254
lan_parasitic_gap,5131,-1.63424021,-3.01989254
lan_parasitic_gap,5132,-1.63424021,2.59172806
lan_parasitic_gap,5133,-1.63424021,0.47369449
lan_parasitic_gap,5134,-1.85888370,-2.56852664
lan_parasitic_gap,5135,-1.85888370,0.71873768
lan_parasitic_gap,5136,-1.85888370,0.13163727
lan_parasitic_gap,5137,-1.66040349,-0.06110679
lan_parasitic_gap,5138,-1.66040349,0.89069972
lan_parasitic_gap,5139,-1.66040349,-2.58040290
lan_parasitic_gap,514,-0.82582749,0.64876553
lan_parasitic_gap,5140,-1.93400772,2.05032213
lan_parasitic_gap,5141,-1.93400772,1.27846297
lan_parasitic_gap,5142,-1.93400772,-2.73954948
lan_parasitic_gap,5143,-1.45566776,-2.73954948
lan_parasitic_gap,5144,-1.45566776,2.05032213
lan_parasitic_gap,5145,-1.45566776,1.27846297
lan_parasitic_gap,5146,-1.53705019,-2.58040290
lan_parasitic_gap,5147,-1.53705019,-0.06110679
lan_parasitic_gap,5148,-1.53705019,0.89069972
lan_parasitic_gap,5149,-1.45691712,0.36199094
lan_parasitic_gap,515,-0.82582749,-2.44194170
lan_parasitic_gap,5150,-1.45691712,2.12119740
lan_parasitic_gap,5151,-1.45691712,-2.83969849
lan_parasitic_gap,5152,-1.57598419,-0.27433711
lan_parasitic_gap,5153,-1.57598419,0.01405329
lan_parasitic_gap,5154,-1.57598419,-2.46522824
lan_parasitic_gap,5155,-0.39444725,0.36199094
lan_parasitic_gap,5156,-0.39444725,2.12119740
lan_parasitic_gap,5157,-0.39444725,-2.83969849
lan_parasitic_gap,5158,-0.91876158,-0.27433711
lan_parasitic_gap,5159,-0.91876158,0.01405329
lan_parasitic_gap,516,-0.82582749,1.96415283
lan_parasitic_gap,5160,-0.91876158,-2.46522824
lan_parasitic_gap,5161,-2.97249568,-3.60756571
lan_parasitic_gap,5162,-2.97249568,2.57640376
lan_parasitic_gap,5163,-2.97249568,-0.38470906
lan_parasitic_gap,5164,-2.98469223,-3.04476460
lan_parasitic_gap,5165,-2.98469223,0.43912030
lan_parasitic_gap,5166,-2.98469223,-0.73927012
lan_parasitic_gap,5167,-1.85851004,-0.38470906
lan_parasitic_gap,5168,-1.85851004,2.57640376
lan_parasitic_gap,5169,-1.85851004,-3.60756571
lan_parasitic_gap,517,-2.54188295,2.11213728
lan_parasitic_gap,5170,-2.33898087,-0.73927012
lan_parasitic_gap,5171,-2.33898087,0.43912030
lan_parasitic_gap,5172,-2.33898087,-3.04476460
lan_parasitic_gap,5173,-2.11494044,-0.55904289
lan_parasitic_gap,5174,-2.11494044,-0.56434623
lan_parasitic_gap,5175,-2.11494044,-3.84033590
lan_parasitic_gap,5176,-2.25858092,1.88194085
lan_parasitic_gap,5177,-2.25858092,-0.07491482
lan_parasitic_gap,5178,-2.25858092,-3.98970821
lan_parasitic_gap,5179,-2.11193963,-3.84033590
lan_parasitic_gap,518,-2.54188295,-3.04533014
lan_parasitic_gap,5180,-2.11193963,-0.56434623
lan_parasitic_gap,5181,-2.11193963,-0.55904289
lan_parasitic_gap,5182,-1.97174863,-3.98970821
lan_parasitic_gap,5183,-1.97174863,-0.07491482
lan_parasitic_gap,5184,-1.97174863,1.88194085
lan_parasitic_gap,5185,-2.10192733,-1.46772869
lan_parasitic_gap,5186,-2.10192733,-0.44895659
lan_parasitic_gap,5187,-2.10192733,0.19627722
lan_parasitic_gap,5188,-1.92664276,-1.11052605
lan_parasitic_gap,5189,-1.92664276,-1.88005092
lan_parasitic_gap,519,-2.54188295,0.25333437
lan_parasitic_gap,5190,-1.92664276,0.07396409
lan_parasitic_gap,5191,-2.43754291,-1.46772869
lan_parasitic_gap,5192,-2.43754291,0.19627722
lan_parasitic_gap,5193,-2.43754291,-0.44895659
lan_parasitic_gap,5194,-2.67955789,-1.11052605
lan_parasitic_gap,5195,-2.67955789,0.07396409
lan_parasitic_gap,5196,-2.67955789,-1.88005092
lan_parasitic_gap,5197,-1.27183522,-0.71670204
lan_parasitic_gap,5198,-1.27183522,-0.18460725
lan_parasitic_gap,5199,-1.27183522,-2.17276221
lan_parasitic_gap,52,-0.06271540,-1.79131797
lan_parasitic_gap,520,-2.47119522,-0.32956204
lan_parasitic_gap,5200,-0.90405042,-2.63664060
lan_parasitic_gap,5201,-0.90405042,-0.19135907
lan_parasitic_gap,5202,-0.90405042,-1.76002303
lan_parasitic_gap,5203,-0.42075336,-0.18460725
lan_parasitic_gap,5204,-0.42075336,-2.17276221
lan_parasitic_gap,5205,-0.42075336,-0.71670204
lan_parasitic_gap,5206,-0.49483286,-0.19135907
lan_parasitic_gap,5207,-0.49483286,-1.76002303
lan_parasitic_gap,5208,-0.49483286,-2.63664060
lan_parasitic_gap,5209,-0.91354335,-1.64529126
lan_parasitic_gap,521,-2.47119522,-2.46250876
lan_parasitic_gap,5210,-0.91354335,-0.45170205
lan_parasitic_gap,5211,-0.91354335,0.24201498
lan_parasitic_gap,5212,-0.42242544,-1.58231763
lan_parasitic_gap,5213,-0.42242544,-0.54156896
lan_parasitic_gap,5214,-0.42242544,-2.36973769
lan_parasitic_gap,5215,0.20141033,-0.45170205
lan_parasitic_gap,5216,0.20141033,-1.64529126
lan_parasitic_gap,5217,0.20141033,0.24201498
lan_parasitic_gap,5218,0.17906154,-0.54156896
lan_parasitic_gap,5219,0.17906154,-1.58231763
lan_parasitic_gap,522,-2.47119522,-0.03579182
lan_parasitic_gap,5220,0.17906154,-2.36973769
lan_parasitic_gap,5221,-1.92478024,-1.53800092
lan_parasitic_gap,5222,-1.92478024,-1.31109817
lan_parasitic_gap,5223,-1.92478024,0.00627284
lan_parasitic_gap,5224,-2.28624893,-2.09577424
lan_parasitic_gap,5225,-2.28624893,0.57036083
lan_parasitic_gap,5226,-2.28624893,0.45089846
lan_parasitic_gap,5227,-1.30476474,0.45089846
lan_parasitic_gap,5228,-1.30476474,-2.09577424
lan_parasitic_gap,5229,-1.30476474,0.57036083
lan_parasitic_gap,523,-1.66575878,0.25333437
lan_parasitic_gap,5230,-1.67980630,0.00627284
lan_parasitic_gap,5231,-1.67980630,-1.53800092
lan_parasitic_gap,5232,-1.67980630,-1.31109817
lan_parasitic_gap,5233,-1.76497292,-0.00232563
lan_parasitic_gap,5234,-1.76497292,-2.35705929
lan_parasitic_gap,5235,-1.76497292,-1.47917358
lan_parasitic_gap,5236,-2.16378576,0.25038693
lan_parasitic_gap,5237,-2.16378576,-3.09974427
lan_parasitic_gap,5238,-2.16378576,0.78629188
lan_parasitic_gap,5239,-1.11744810,0.78629188
lan_parasitic_gap,524,-1.66575878,-3.04533014
lan_parasitic_gap,5240,-1.11744810,0.25038693
lan_parasitic_gap,5241,-1.11744810,-3.09974427
lan_parasitic_gap,5242,-1.41533721,-1.47917358
lan_parasitic_gap,5243,-1.41533721,-0.00232563
lan_parasitic_gap,5244,-1.41533721,-2.35705929
lan_parasitic_gap,5245,-0.70562791,-3.09072599
lan_parasitic_gap,5246,-0.70562791,-2.28138993
lan_parasitic_gap,5247,-0.70562791,0.45008767
lan_parasitic_gap,5248,-1.47025195,-3.32190632
lan_parasitic_gap,5249,-1.47025195,0.33201895
lan_parasitic_gap,525,-1.66575878,2.11213728
lan_parasitic_gap,5250,-1.47025195,0.66934847
lan_parasitic_gap,5251,-0.62837304,0.45008767
lan_parasitic_gap,5252,-0.62837304,-3.09072599
lan_parasitic_gap,5253,-0.62837304,-2.28138993
lan_parasitic_gap,5254,-0.58590154,0.66934847
lan_parasitic_gap,5255,-0.58590154,-3.32190632
lan_parasitic_gap,5256,-0.58590154,0.33201895
lan_parasitic_gap,5257,-1.69227262,-1.32158224
lan_parasitic_gap,5258,-1.69227262,0.73303190
lan_parasitic_gap,5259,-1.69227262,0.40263888
lan_parasitic_gap,526,-1.87399594,-0.03579182
lan_parasitic_gap,5260,-1.46406568,-0.74868948
lan_parasitic_gap,5261,-1.46406568,-1.03496779
lan_parasitic_gap,5262,-1.46406568,0.07376067
lan_parasitic_gap,5263,-1.78817001,0.40263888
lan_parasitic_gap,5264,-1.78817001,-1.32158224
lan_parasitic_gap,5265,-1.78817001,0.73303190
lan_parasitic_gap,5266,-2.00813195,0.07376067
lan_parasitic_gap,5267,-2.00813195,-0.74868948
lan_parasitic_gap,5268,-2.00813195,-1.03496779
lan_parasitic_gap,5269,-1.22874913,-0.09656535
lan_parasitic_gap,527,-1.87399594,-2.46250876
lan_parasitic_gap,5270,-1.22874913,-2.03600337
lan_parasitic_gap,5271,-1.22874913,-1.66511966
lan_parasitic_gap,5272,-1.55898491,0.03386582
lan_parasitic_gap,5273,-1.55898491,-2.71227100
lan_parasitic_gap,5274,-1.55898491,0.32535082
lan_parasitic_gap,5275,-0.30930804,0.03386582
lan_parasitic_gap,5276,-0.30930804,0.32535082
lan_parasitic_gap,5277,-0.30930804,-2.71227100
lan_parasitic_gap,5278,-0.43915204,-0.09656535
lan_parasitic_gap,5279,-0.43915204,-1.66511966
lan_parasitic_gap,528,-1.87399594,-0.32956204
lan_parasitic_gap,5280,-0.43915204,-2.03600337
lan_parasitic_gap,5281,-1.32525389,-2.36110893
lan_parasitic_gap,5282,-1.32525389,0.03653337
lan_parasitic_gap,5283,-1.32525389,0.49180031
lan_parasitic_gap,5284,-0.70520376,-2.07761214
lan_parasitic_gap,5285,-0.70520376,-2.32819096
lan_parasitic_gap,5286,-0.70520376,0.43215497
lan_parasitic_gap,5287,-0.04940797,0.43215497
lan_parasitic_gap,5288,-0.04940797,-2.07761214
lan_parasitic_gap,5289,-0.04940797,-2.32819096
lan_parasitic_gap,529,-1.68827924,-2.24123829
lan_parasitic_gap,5290,-0.03041634,0.49180031
lan_parasitic_gap,5291,-0.03041634,-2.36110893
lan_parasitic_gap,5292,-0.03041634,0.03653337
lan_parasitic_gap,5293,-3.11851084,-1.71765973
lan_parasitic_gap,5294,-3.11851084,0.30066630
lan_parasitic_gap,5295,-3.11851084,0.23583015
lan_parasitic_gap,5296,-3.27267579,-1.14287415
lan_parasitic_gap,5297,-3.27267579,-1.84039990
lan_parasitic_gap,5298,-3.27267579,-0.20467803
lan_parasitic_gap,5299,-2.83474860,-0.20467803
lan_parasitic_gap,53,-0.06271540,0.05123732
lan_parasitic_gap,530,-1.68827924,0.72330670
lan_parasitic_gap,5300,-2.83474860,-1.84039990
lan_parasitic_gap,5301,-2.83474860,-1.14287415
lan_parasitic_gap,5302,-2.14096377,0.23583015
lan_parasitic_gap,5303,-2.14096377,0.30066630
lan_parasitic_gap,5304,-2.14096377,-1.71765973
lan_parasitic_gap,5305,-2.47593304,-1.99560791
lan_parasitic_gap,5306,-2.47593304,-0.28208872
lan_parasitic_gap,5307,-2.47593304,-1.89447066
lan_parasitic_gap,5308,-2.39768991,-2.74675430
lan_parasitic_gap,5309,-2.39768991,-0.13572154
lan_parasitic_gap,531,-1.68827924,-0.98826053
lan_parasitic_gap,5310,-2.39768991,0.45101244
lan_parasitic_gap,5311,-1.01694419,0.45101244
lan_parasitic_gap,5312,-1.01694419,-2.74675430
lan_parasitic_gap,5313,-1.01694419,-0.13572154
lan_parasitic_gap,5314,-1.56323798,-1.89447066
lan_parasitic_gap,5315,-1.56323798,-1.99560791
lan_parasitic_gap,5316,-1.56323798,-0.28208872
lan_parasitic_gap,5317,-1.93593084,0.09741942
lan_parasitic_gap,5318,-1.93593084,-0.01304197
lan_parasitic_gap,5319,-1.93593084,-2.23419650
lan_parasitic_gap,532,-1.89303518,-2.55497541
lan_parasitic_gap,5320,-1.55715847,-0.02142547
lan_parasitic_gap,5321,-1.55715847,-2.84993153
lan_parasitic_gap,5322,-1.55715847,-1.86499785
lan_parasitic_gap,5323,-0.67171016,-2.23419650
lan_parasitic_gap,5324,-0.67171016,0.09741942
lan_parasitic_gap,5325,-0.67171016,-0.01304197
lan_parasitic_gap,5326,-0.84757901,-1.86499785
lan_parasitic_gap,5327,-0.84757901,-0.02142547
lan_parasitic_gap,5328,-0.84757901,-2.84993153
lan_parasitic_gap,5329,-1.02571578,-1.30673835
lan_parasitic_gap,533,-1.89303518,1.15384585
lan_parasitic_gap,5330,-1.02571578,-0.70081941
lan_parasitic_gap,5331,-1.02571578,-0.45926032
lan_parasitic_gap,5332,-1.30318355,-1.53772537
lan_parasitic_gap,5333,-1.30318355,1.05131496
lan_parasitic_gap,5334,-1.30318355,-0.39836416
lan_parasitic_gap,5335,-0.02798972,-1.53772537
lan_parasitic_gap,5336,-0.02798972,1.05131496
lan_parasitic_gap,5337,-0.02798972,-0.39836416
lan_parasitic_gap,5338,-0.53120897,-1.30673835
lan_parasitic_gap,5339,-0.53120897,-0.70081941
lan_parasitic_gap,534,-1.89303518,1.69189176
lan_parasitic_gap,5340,-0.53120897,-0.45926032
lan_parasitic_gap,5341,-1.01269690,-1.58728338
lan_parasitic_gap,5342,-1.01269690,-0.50254695
lan_parasitic_gap,5343,-1.01269690,-1.05534874
lan_parasitic_gap,5344,-1.51939448,-1.88829449
lan_parasitic_gap,5345,-1.51939448,-0.51299494
lan_parasitic_gap,5346,-1.51939448,0.71144919
lan_parasitic_gap,5347,-0.54791682,-1.05534874
lan_parasitic_gap,5348,-0.54791682,-0.50254695
lan_parasitic_gap,5349,-0.54791682,-1.58728338
lan_parasitic_gap,535,-1.33104054,1.15384585
lan_parasitic_gap,5350,-0.57948155,0.71144919
lan_parasitic_gap,5351,-0.57948155,-0.51299494
lan_parasitic_gap,5352,-0.57948155,-1.88829449
lan_parasitic_gap,5353,-0.68341330,1.28698929
lan_parasitic_gap,5354,-0.68341330,-1.87010932
lan_parasitic_gap,5355,-0.68341330,-0.99346145
lan_parasitic_gap,5356,-0.13770380,-1.51160537
lan_parasitic_gap,5357,-0.13770380,-1.94738872
lan_parasitic_gap,5358,-0.13770380,-0.94438529
lan_parasitic_gap,5359,0.24623198,-1.51160537
lan_parasitic_gap,536,-1.33104054,1.69189176
lan_parasitic_gap,5360,0.24623198,-1.94738872
lan_parasitic_gap,5361,0.24623198,-0.94438529
lan_parasitic_gap,5362,0.29456226,1.28698929
lan_parasitic_gap,5363,0.29456226,-1.87010932
lan_parasitic_gap,5364,0.29456226,-0.99346145
lan_parasitic_gap,5365,-1.43763551,-0.20034706
lan_parasitic_gap,5366,-1.43763551,-1.08113835
lan_parasitic_gap,5367,-1.43763551,-1.72696367
lan_parasitic_gap,5368,-1.97483888,0.14376889
lan_parasitic_gap,5369,-1.97483888,0.84464601
lan_parasitic_gap,537,-1.33104054,-2.55497541
lan_parasitic_gap,5370,-1.97483888,-1.92635855
lan_parasitic_gap,5371,-0.76219454,-1.92635855
lan_parasitic_gap,5372,-0.76219454,0.84464601
lan_parasitic_gap,5373,-0.76219454,0.14376889
lan_parasitic_gap,5374,-1.05943156,-1.72696367
lan_parasitic_gap,5375,-1.05943156,-1.08113835
lan_parasitic_gap,5376,-1.05943156,-0.20034706
lan_parasitic_gap,5377,-2.41785734,-0.13007050
lan_parasitic_gap,5378,-2.41785734,-2.61511415
lan_parasitic_gap,5379,-2.41785734,1.52731487
lan_parasitic_gap,538,-1.49286476,0.72330670
lan_parasitic_gap,5380,-1.96214027,-0.30193010
lan_parasitic_gap,5381,-1.96214027,-2.21324423
lan_parasitic_gap,5382,-1.96214027,-0.57374107
lan_parasitic_gap,5383,-1.55415045,1.52731487
lan_parasitic_gap,5384,-1.55415045,-2.61511415
lan_parasitic_gap,5385,-1.55415045,-0.13007050
lan_parasitic_gap,5386,-1.76070831,-0.57374107
lan_parasitic_gap,5387,-1.76070831,-2.21324423
lan_parasitic_gap,5388,-1.76070831,-0.30193010
lan_parasitic_gap,5389,-0.61373834,-0.30561186
lan_parasitic_gap,539,-1.49286476,-0.98826053
lan_parasitic_gap,5390,-0.61373834,-3.46225025
lan_parasitic_gap,5391,-0.61373834,-1.73612190
lan_parasitic_gap,5392,-1.50946009,-0.24861964
lan_parasitic_gap,5393,-1.50946009,-3.34953681
lan_parasitic_gap,5394,-1.50946009,0.96321534
lan_parasitic_gap,5395,-0.89949439,-0.24861964
lan_parasitic_gap,5396,-0.89949439,0.96321534
lan_parasitic_gap,5397,-0.89949439,-3.34953681
lan_parasitic_gap,5398,-0.84149949,-0.30561186
lan_parasitic_gap,5399,-0.84149949,-1.73612190
lan_parasitic_gap,54,-0.06271540,-0.36447382
lan_parasitic_gap,540,-1.49286476,-2.24123829
lan_parasitic_gap,5400,-0.84149949,-3.46225025
lan_parasitic_gap,5401,-1.29854383,1.09801933
lan_parasitic_gap,5402,-1.29854383,-1.36152037
lan_parasitic_gap,5403,-1.29854383,0.19544045
lan_parasitic_gap,5404,-0.82223951,-0.73714070
lan_parasitic_gap,5405,-0.82223951,-0.95492851
lan_parasitic_gap,5406,-0.82223951,-0.02929248
lan_parasitic_gap,5407,-0.71515836,-1.36152037
lan_parasitic_gap,5408,-0.71515836,0.19544045
lan_parasitic_gap,5409,-0.71515836,1.09801933
lan_parasitic_gap,541,-1.65486499,-0.48203183
lan_parasitic_gap,5410,-0.78792212,-0.95492851
lan_parasitic_gap,5411,-0.78792212,-0.02929248
lan_parasitic_gap,5412,-0.78792212,-0.73714070
lan_parasitic_gap,5413,-1.63698278,-0.21752090
lan_parasitic_gap,5414,-1.63698278,1.10969362
lan_parasitic_gap,5415,-1.63698278,-2.25598263
lan_parasitic_gap,5416,-1.12640002,-0.31701781
lan_parasitic_gap,5417,-1.12640002,-0.75978813
lan_parasitic_gap,5418,-1.12640002,-1.76239338
lan_parasitic_gap,5419,-0.53669554,-1.76239338
lan_parasitic_gap,542,-1.65486499,-2.17919374
lan_parasitic_gap,5420,-0.53669554,-0.75978813
lan_parasitic_gap,5421,-0.53669554,-0.31701781
lan_parasitic_gap,5422,-0.60496820,-2.25598263
lan_parasitic_gap,5423,-0.60496820,1.10969362
lan_parasitic_gap,5424,-0.60496820,-0.21752090
lan_parasitic_gap,5425,-0.25057882,-0.11006032
lan_parasitic_gap,5426,-0.25057882,-2.30288753
lan_parasitic_gap,5427,-0.25057882,-1.84488956
lan_parasitic_gap,5428,-1.04963422,-0.16707995
lan_parasitic_gap,5429,-1.04963422,-2.41365910
lan_parasitic_gap,543,-1.65486499,-0.52419026
lan_parasitic_gap,5430,-1.04963422,0.63203027
lan_parasitic_gap,5431,0.13310160,-0.11006032
lan_parasitic_gap,5432,0.13310160,-2.30288753
lan_parasitic_gap,5433,0.13310160,-1.84488956
lan_parasitic_gap,5434,0.00357788,-0.16707995
lan_parasitic_gap,5435,0.00357788,-2.41365910
lan_parasitic_gap,5436,0.00357788,0.63203027
lan_parasitic_gap,5437,-2.32419758,-0.34706193
lan_parasitic_gap,5438,-2.32419758,0.37917488
lan_parasitic_gap,5439,-2.32419758,-1.43859201
lan_parasitic_gap,544,-1.37191931,2.13041911
lan_parasitic_gap,5440,-2.43209530,-0.57150055
lan_parasitic_gap,5441,-2.43209530,-1.98522917
lan_parasitic_gap,5442,-2.43209530,-1.10686304
lan_parasitic_gap,5443,-0.98545305,-0.34706193
lan_parasitic_gap,5444,-0.98545305,0.37917488
lan_parasitic_gap,5445,-0.98545305,-1.43859201
lan_parasitic_gap,5446,-1.72251585,-0.57150055
lan_parasitic_gap,5447,-1.72251585,-1.98522917
lan_parasitic_gap,5448,-1.72251585,-1.10686304
lan_parasitic_gap,5449,-2.30046957,-1.48884685
lan_parasitic_gap,545,-1.37191931,-2.58359414
lan_parasitic_gap,5450,-2.30046957,-1.50587066
lan_parasitic_gap,5451,-2.30046957,-0.63651128
lan_parasitic_gap,5452,-2.21161398,0.83099523
lan_parasitic_gap,5453,-2.21161398,-2.04117832
lan_parasitic_gap,5454,-2.21161398,-0.64504482
lan_parasitic_gap,5455,-0.98529579,-0.64504482
lan_parasitic_gap,5456,-0.98529579,-2.04117832
lan_parasitic_gap,5457,-0.98529579,0.83099523
lan_parasitic_gap,5458,-1.50304441,-0.63651128
lan_parasitic_gap,5459,-1.50304441,-1.50587066
lan_parasitic_gap,546,-1.37191931,0.15693637
lan_parasitic_gap,5460,-1.50304441,-1.48884685
lan_parasitic_gap,5461,-1.16850508,-2.23670823
lan_parasitic_gap,5462,-1.16850508,-0.75793860
lan_parasitic_gap,5463,-1.16850508,-2.79500380
lan_parasitic_gap,5464,-1.50440488,-2.28839422
lan_parasitic_gap,5465,-1.50440488,-0.90575857
lan_parasitic_gap,5466,-1.50440488,0.37608751
lan_parasitic_gap,5467,-0.83833567,-0.75793860
lan_parasitic_gap,5468,-0.83833567,-2.79500380
lan_parasitic_gap,5469,-0.83833567,-2.23670823
lan_parasitic_gap,547,-1.08192895,-0.48203183
lan_parasitic_gap,5470,-0.58216496,-0.90575857
lan_parasitic_gap,5471,-0.58216496,0.37608751
lan_parasitic_gap,5472,-0.58216496,-2.28839422
lan_parasitic_gap,5473,-1.30000817,-0.84143746
lan_parasitic_gap,5474,-1.30000817,-0.21895782
lan_parasitic_gap,5475,-1.30000817,-1.28315894
lan_parasitic_gap,5476,-1.54655754,0.70262711
lan_parasitic_gap,5477,-1.54655754,-0.03718690
lan_parasitic_gap,5478,-1.54655754,-1.49817244
lan_parasitic_gap,5479,-1.00010650,-1.28315894
lan_parasitic_gap,548,-1.08192895,-2.17919374
lan_parasitic_gap,5480,-1.00010650,-0.84143746
lan_parasitic_gap,5481,-1.00010650,-0.21895782
lan_parasitic_gap,5482,-0.51149310,-1.49817244
lan_parasitic_gap,5483,-0.51149310,0.70262711
lan_parasitic_gap,5484,-0.51149310,-0.03718690
lan_parasitic_gap,5485,-0.97533542,0.05898026
lan_parasitic_gap,5486,-0.97533542,-1.64948662
lan_parasitic_gap,5487,-0.97533542,-1.39234931
lan_parasitic_gap,5488,-1.35971266,0.07124461
lan_parasitic_gap,5489,-1.35971266,-1.91789426
lan_parasitic_gap,549,-1.08192895,-0.52419026
lan_parasitic_gap,5490,-1.35971266,0.53543607
lan_parasitic_gap,5491,-0.61445681,0.05898026
lan_parasitic_gap,5492,-0.61445681,-1.39234931
lan_parasitic_gap,5493,-0.61445681,-1.64948662
lan_parasitic_gap,5494,-0.47982595,0.07124461
lan_parasitic_gap,5495,-0.47982595,0.53543607
lan_parasitic_gap,5496,-0.47982595,-1.91789426
lan_parasitic_gap,5497,-0.71618700,0.78171854
lan_parasitic_gap,5498,-0.71618700,-1.83029670
lan_parasitic_gap,5499,-0.71618700,-0.39584811
lan_parasitic_gap,55,-0.16078980,0.15059284
lan_parasitic_gap,550,-0.50039878,2.13041911
lan_parasitic_gap,5500,-0.19799547,-1.91770815
lan_parasitic_gap,5501,-0.19799547,-2.03585045
lan_parasitic_gap,5502,-0.19799547,-0.49664344
lan_parasitic_gap,5503,0.22891819,0.78171854
lan_parasitic_gap,5504,0.22891819,-1.83029670
lan_parasitic_gap,5505,0.22891819,-0.39584811
lan_parasitic_gap,5506,0.12653446,-1.91770815
lan_parasitic_gap,5507,0.12653446,-2.03585045
lan_parasitic_gap,5508,0.12653446,-0.49664344
lan_parasitic_gap,5509,-2.05280788,0.33318032
lan_parasitic_gap,551,-0.50039878,-2.58359414
lan_parasitic_gap,5510,-2.05280788,-1.85963247
lan_parasitic_gap,5511,-2.05280788,0.62552227
lan_parasitic_gap,5512,-1.62305067,-0.10848778
lan_parasitic_gap,5513,-1.62305067,-1.52091364
lan_parasitic_gap,5514,-1.62305067,-1.40086410
lan_parasitic_gap,5515,-1.19573018,-1.40086410
lan_parasitic_gap,5516,-1.19573018,-1.52091364
lan_parasitic_gap,5517,-1.19573018,-0.10848778
lan_parasitic_gap,5518,-0.79153896,0.62552227
lan_parasitic_gap,5519,-0.79153896,-1.85963247
lan_parasitic_gap,552,-0.50039878,0.15693637
lan_parasitic_gap,5520,-0.79153896,0.33318032
lan_parasitic_gap,5521,-2.33939926,-2.77920196
lan_parasitic_gap,5522,-2.33939926,1.16587505
lan_parasitic_gap,5523,-2.33939926,0.04113845
lan_parasitic_gap,5524,-2.03200278,-2.23975520
lan_parasitic_gap,5525,-2.03200278,-1.23230682
lan_parasitic_gap,5526,-2.03200278,-0.10418999
lan_parasitic_gap,5527,-1.67601490,-2.23975520
lan_parasitic_gap,5528,-1.67601490,-0.10418999
lan_parasitic_gap,5529,-1.67601490,-1.23230682
lan_parasitic_gap,553,-2.82532636,-3.60549112
lan_parasitic_gap,5530,-1.33990735,-2.77920196
lan_parasitic_gap,5531,-1.33990735,0.04113845
lan_parasitic_gap,5532,-1.33990735,1.16587505
lan_parasitic_gap,5533,-1.81149695,0.65120369
lan_parasitic_gap,5534,-1.81149695,-3.60998800
lan_parasitic_gap,5535,-1.81149695,0.06302414
lan_parasitic_gap,5536,-0.95697425,-2.19912458
lan_parasitic_gap,5537,-0.95697425,-3.71330804
lan_parasitic_gap,5538,-0.95697425,-0.12696582
lan_parasitic_gap,5539,-1.03946899,-2.19912458
lan_parasitic_gap,554,-2.82532636,2.52312502
lan_parasitic_gap,5540,-1.03946899,-3.71330804
lan_parasitic_gap,5541,-1.03946899,-0.12696582
lan_parasitic_gap,5542,-1.01961462,0.65120369
lan_parasitic_gap,5543,-1.01961462,-3.60998800
lan_parasitic_gap,5544,-1.01961462,0.06302414
lan_parasitic_gap,5545,-1.05343284,1.24407344
lan_parasitic_gap,5546,-1.05343284,-1.11728363
lan_parasitic_gap,5547,-1.05343284,0.59172425
lan_parasitic_gap,5548,-0.80249190,-0.67076952
lan_parasitic_gap,5549,-0.80249190,-0.66363828
lan_parasitic_gap,555,-2.82532636,-0.56347052
lan_parasitic_gap,5550,-0.80249190,0.27619386
lan_parasitic_gap,5551,-0.29200580,1.24407344
lan_parasitic_gap,5552,-0.29200580,0.59172425
lan_parasitic_gap,5553,-0.29200580,-1.11728363
