sentence_type,item_id,PLUS_FILLER_PLUS_GAP,MINUS_FILLER_PLUS_GAP,PLUS_FILLER_MINUS_GAP,MINUS_FILLER_MINUS_GAP
lan_parasitic_gap,2127,19.76714237,21.78528951,19.67396014,18.17149424
lan_parasitic_gap,2128,19.76714237,21.87220900,8.88613295,8.69531489
lan_parasitic_gap,2129,19.76714237,21.87220900,4.51314971,6.97417394
lan_parasitic_gap,2130,19.76714237,21.87220900,19.67396014,20.46434062
lan_parasitic_gap,2131,21.17681989,21.92464952,4.51314971,7.10661478
lan_parasitic_gap,2132,21.17681989,21.92464952,19.67396014,18.17149424
lan_parasitic_gap,2133,21.17681989,21.92464952,8.88613295,8.05340360
lan_parasitic_gap,2134,21.17681989,22.17325473,4.51314971,6.97417394
lan_parasitic_gap,2135,21.17681989,22.17325473,19.67396014,20.46434062
lan_parasitic_gap,2136,21.17681989,22.17325473,8.88613295,8.69531489
lan_parasitic_gap,2137,18.58134948,21.80939983,10.61002080,10.14007876
lan_parasitic_gap,2138,18.58134948,21.80939983,8.31734322,10.68846445
lan_parasitic_gap,2139,18.58134948,21.80939983,19.51294094,17.35847932
lan_parasitic_gap,2140,18.58134948,21.80313853,10.61002080,10.56097926
lan_parasitic_gap,2141,18.58134948,21.80313853,8.31734322,10.39902376
lan_parasitic_gap,2142,18.58134948,21.80313853,19.51294094,19.61445618
lan_parasitic_gap,2143,19.85455959,21.64166345,8.31734322,10.68846445
lan_parasitic_gap,2144,19.85455959,21.64166345,10.61002080,10.14007876
lan_parasitic_gap,2145,19.85455959,21.64166345,19.51294094,17.35847932
lan_parasitic_gap,2146,19.85455959,21.81922458,8.31734322,10.39902376
lan_parasitic_gap,2147,19.85455959,21.81922458,10.61002080,10.56097926
lan_parasitic_gap,2148,19.85455959,21.81922458,19.51294094,19.61445618
lan_parasitic_gap,2149,17.51395135,19.98534278,10.00805340,9.90303098
lan_parasitic_gap,2150,17.51395135,19.98534278,20.20509697,18.73482626
lan_parasitic_gap,2151,17.51395135,19.98534278,7.19150584,10.27013483
lan_parasitic_gap,2152,17.51395135,19.79552451,10.00805340,10.36835495
lan_parasitic_gap,2153,17.51395135,19.79552451,20.20509697,21.39847411
lan_parasitic_gap,2154,17.51395135,19.79552451,7.19150584,10.43007921
lan_parasitic_gap,2155,20.82028811,22.47925323,7.19150584,10.43007921
lan_parasitic_gap,2156,20.82028811,22.47925323,20.20509697,21.39847411
lan_parasitic_gap,2157,20.82028811,22.47925323,10.00805340,10.36835495
lan_parasitic_gap,2158,20.82028811,22.51515181,7.19150584,10.27013483
lan_parasitic_gap,2159,20.82028811,22.51515181,20.20509697,18.73482626
lan_parasitic_gap,2160,20.82028811,22.51515181,10.00805340,9.90303098
lan_parasitic_gap,2161,23.70104714,24.47082305,7.06954762,6.37587676
lan_parasitic_gap,2162,23.70104714,24.47082305,4.62372652,6.95670434
lan_parasitic_gap,2163,23.70104714,24.47082305,19.71914535,18.39432570
lan_parasitic_gap,2164,23.70104714,24.37096258,7.06954762,6.61487218
lan_parasitic_gap,2165,23.70104714,24.37096258,4.62372652,6.71931176
lan_parasitic_gap,2166,23.70104714,24.37096258,19.71914535,20.11410620
lan_parasitic_gap,2167,24.78571721,24.37155120,4.62372652,6.71931176
lan_parasitic_gap,2168,24.78571721,24.37155120,7.06954762,6.61487218
lan_parasitic_gap,2169,24.78571721,24.37155120,19.71914535,20.11410620
lan_parasitic_gap,2170,24.78571721,24.16725404,4.62372652,6.95670434
lan_parasitic_gap,2171,24.78571721,24.16725404,7.06954762,6.37587676
lan_parasitic_gap,2172,24.78571721,24.16725404,19.71914535,18.39432570
lan_parasitic_gap,2173,22.46844023,24.50059017,19.13486972,19.70876660
lan_parasitic_gap,2174,22.46844023,24.50059017,6.80759604,8.96706814
lan_parasitic_gap,2175,22.46844023,24.50059017,8.18210065,7.59653382
lan_parasitic_gap,2176,22.46844023,24.60301863,19.13486972,17.54487696
lan_parasitic_gap,2177,22.46844023,24.60301863,6.80759604,9.14227480
lan_parasitic_gap,2178,22.46844023,24.60301863,8.18210065,7.37872005
lan_parasitic_gap,2179,24.15920236,25.34861353,19.13486972,17.54487696
lan_parasitic_gap,2180,24.15920236,25.34861353,6.80759604,9.14227480
lan_parasitic_gap,2181,24.15920236,25.34861353,8.18210065,7.37872005
lan_parasitic_gap,2182,24.15920236,25.43062497,19.13486972,19.70876660
lan_parasitic_gap,2183,24.15920236,25.43062497,6.80759604,8.96706814
lan_parasitic_gap,2184,24.15920236,25.43062497,8.18210065,7.59653382
lan_parasitic_gap,2185,21.41135161,22.28283319,7.19081912,7.04487898
lan_parasitic_gap,2186,21.41135161,22.28283319,5.11619768,7.87300036
lan_parasitic_gap,2187,21.41135161,22.28283319,20.21234796,21.78650137
lan_parasitic_gap,2188,21.41135161,22.47974808,7.19081912,6.84464445
lan_parasitic_gap,2189,21.41135161,22.47974808,5.11619768,7.67579837
lan_parasitic_gap,2190,21.41135161,22.47974808,20.21234796,18.94857307
lan_parasitic_gap,2191,24.85942882,25.61284601,5.11619768,7.87300036
lan_parasitic_gap,2192,24.85942882,25.61284601,7.19081912,7.04487898
lan_parasitic_gap,2193,24.85942882,25.61284601,20.21234796,21.78650137
lan_parasitic_gap,2194,24.85942882,25.58438164,5.11619768,7.67579837
lan_parasitic_gap,2195,24.85942882,25.58438164,7.19081912,6.84464445
lan_parasitic_gap,2196,24.85942882,25.58438164,20.21234796,18.94857307
lan_parasitic_gap,2197,20.80308685,23.00544163,10.03875973,9.56565963
lan_parasitic_gap,2198,20.80308685,23.00544163,3.87557517,6.21365436
lan_parasitic_gap,2199,20.80308685,23.00544163,19.85996537,20.82763575
lan_parasitic_gap,2200,20.80308685,23.17679773,10.03875973,9.13011432
lan_parasitic_gap,2201,20.80308685,23.17679773,3.87557517,6.37802349
lan_parasitic_gap,2202,20.80308685,23.17679773,19.85996537,18.40339448
lan_parasitic_gap,2203,21.27170883,22.31958729,19.85996537,18.40339448
lan_parasitic_gap,2204,21.27170883,22.31958729,3.87557517,6.37802349
lan_parasitic_gap,2205,21.27170883,22.31958729,10.03875973,9.13011432
lan_parasitic_gap,2206,21.27170883,22.47463517,19.85996537,20.82763575
lan_parasitic_gap,2207,21.27170883,22.47463517,3.87557517,6.21365436
lan_parasitic_gap,2208,21.27170883,22.47463517,10.03875973,9.56565963
lan_parasitic_gap,2209,19.37602341,22.71336801,6.88371407,9.26593252
lan_parasitic_gap,2210,19.37602341,22.71336801,19.85744498,20.11383353
lan_parasitic_gap,2211,19.37602341,22.71336801,10.97059501,10.58668520
lan_parasitic_gap,2212,19.37602341,22.78568166,6.88371407,9.54766633
lan_parasitic_gap,2213,19.37602341,22.78568166,19.85744498,17.34786109
lan_parasitic_gap,2214,19.37602341,22.78568166,10.97059501,10.25943724
lan_parasitic_gap,2215,19.99880457,22.13193594,10.97059501,10.25943724
lan_parasitic_gap,2216,19.99880457,22.13193594,19.85744498,17.34786109
lan_parasitic_gap,2217,19.99880457,22.13193594,6.88371407,9.54766633
lan_parasitic_gap,2218,19.99880457,22.39525231,10.97059501,10.58668520
lan_parasitic_gap,2219,19.99880457,22.39525231,19.85744498,20.11383353
lan_parasitic_gap,2220,19.99880457,22.39525231,6.88371407,9.26593252
lan_parasitic_gap,2221,18.24708569,20.46176396,4.48891965,7.89497693
lan_parasitic_gap,2222,18.24708569,20.46176396,10.32593683,9.86530017
lan_parasitic_gap,2223,18.24708569,20.46176396,20.45365025,21.78961471
lan_parasitic_gap,2224,18.24708569,20.83888300,4.48891965,7.80123493
lan_parasitic_gap,2225,18.24708569,20.83888300,10.32593683,9.48185059
lan_parasitic_gap,2226,18.24708569,20.83888300,20.45365025,18.62846068
lan_parasitic_gap,2227,20.95015663,22.66175416,4.48891965,7.89497693
lan_parasitic_gap,2228,20.95015663,22.66175416,20.45365025,21.78961471
lan_parasitic_gap,2229,20.95015663,22.66175416,10.32593683,9.86530017
lan_parasitic_gap,2230,20.95015663,22.61882532,4.48891965,7.80123493
lan_parasitic_gap,2231,20.95015663,22.61882532,20.45365025,18.62846068
lan_parasitic_gap,2232,20.95015663,22.61882532,10.32593683,9.48185059
lan_parasitic_gap,2233,22.35946482,24.50946275,19.84729850,20.20330082
lan_parasitic_gap,2234,22.35946482,24.50946275,3.39312496,5.82282827
lan_parasitic_gap,2235,22.35946482,24.50946275,8.98170717,8.42693754
lan_parasitic_gap,2236,22.35946482,24.52174152,19.84729850,18.07548721
lan_parasitic_gap,2237,22.35946482,24.52174152,3.39312496,6.02839356
lan_parasitic_gap,2238,22.35946482,24.52174152,8.98170717,8.08495823
lan_parasitic_gap,2239,22.92517440,23.85487450,3.39312496,5.82282827
lan_parasitic_gap,2240,22.92517440,23.85487450,19.84729850,20.20330082
lan_parasitic_gap,2241,22.92517440,23.85487450,8.98170717,8.42693754
lan_parasitic_gap,2242,22.92517440,23.69720957,3.39312496,6.02839356
lan_parasitic_gap,2243,22.92517440,23.69720957,19.84729850,18.07548721
lan_parasitic_gap,2244,22.92517440,23.69720957,8.98170717,8.08495823
lan_parasitic_gap,2245,20.73617610,23.26746246,19.42879287,17.38818874
lan_parasitic_gap,2246,20.73617610,23.26746246,5.70532220,8.55524940
lan_parasitic_gap,2247,20.73617610,23.26746246,9.69891127,8.98412512
lan_parasitic_gap,2248,20.73617610,23.23295030,19.42879287,19.74504749
lan_parasitic_gap,2249,20.73617610,23.23295030,5.70532220,8.25221419
lan_parasitic_gap,2250,20.73617610,23.23295030,9.69891127,9.19576272
lan_parasitic_gap,2251,21.34079084,22.85642998,19.42879287,19.74504749
lan_parasitic_gap,2252,21.34079084,22.85642998,5.70532220,8.25221419
lan_parasitic_gap,2253,21.34079084,22.85642998,9.69891127,9.19576272
lan_parasitic_gap,2254,21.34079084,22.70915246,19.42879287,17.38818874
lan_parasitic_gap,2255,21.34079084,22.70915246,5.70532220,8.55524940
lan_parasitic_gap,2256,21.34079084,22.70915246,9.69891127,8.98412512
lan_parasitic_gap,2257,20.17722266,22.12195538,20.22432088,21.56019878
lan_parasitic_gap,2258,20.17722266,22.12195538,3.21053603,6.05362485
lan_parasitic_gap,2259,20.17722266,22.12195538,9.34615358,8.32188049
lan_parasitic_gap,2260,20.17722266,22.34161147,20.22432088,18.71387256
lan_parasitic_gap,2261,20.17722266,22.34161147,3.21053603,6.04058145
lan_parasitic_gap,2262,20.17722266,22.34161147,9.34615358,8.11502688
lan_parasitic_gap,2263,22.64201953,23.88375725,20.22432088,18.71387256
lan_parasitic_gap,2264,22.64201953,23.88375725,9.34615358,8.11502688
lan_parasitic_gap,2265,22.64201953,23.88375725,3.21053603,6.04058145
lan_parasitic_gap,2266,22.64201953,23.96397110,20.22432088,21.56019878
lan_parasitic_gap,2267,22.64201953,23.96397110,9.34615358,8.32188049
lan_parasitic_gap,2268,22.64201953,23.96397110,3.21053603,6.05362485
lan_parasitic_gap,2269,20.34003945,22.22102236,4.72573948,7.41966085
lan_parasitic_gap,2270,20.34003945,22.22102236,8.94299245,8.01096961
lan_parasitic_gap,2271,20.34003945,22.22102236,19.20347420,17.51961682
lan_parasitic_gap,2272,20.34003945,22.33778256,4.72573948,7.17215930
lan_parasitic_gap,2273,20.34003945,22.33778256,8.94299245,8.51039601
lan_parasitic_gap,2274,20.34003945,22.33778256,19.20347420,20.08515275
lan_parasitic_gap,2275,21.70207919,22.52092115,19.20347420,20.08515275
lan_parasitic_gap,2276,21.70207919,22.52092115,4.72573948,7.17215930
lan_parasitic_gap,2277,21.70207919,22.52092115,8.94299245,8.51039601
lan_parasitic_gap,2278,21.70207919,22.17943379,19.20347420,17.51961682
lan_parasitic_gap,2279,21.70207919,22.17943379,4.72573948,7.41966085
lan_parasitic_gap,2280,21.70207919,22.17943379,8.94299245,8.01096961
lan_parasitic_gap,2281,18.79938253,21.91703065,19.49168428,16.92563330
lan_parasitic_gap,2282,18.79938253,21.91703065,10.35615841,9.79627154
lan_parasitic_gap,2283,18.79938253,21.91703065,8.30113309,10.89529643
lan_parasitic_gap,2284,18.79938253,22.00172262,19.49168428,19.56238066
lan_parasitic_gap,2285,18.79938253,22.00172262,10.35615841,9.96005927
lan_parasitic_gap,2286,18.79938253,22.00172262,8.30113309,10.42448877
lan_parasitic_gap,2287,20.32525183,21.76714329,10.35615841,9.79627154
lan_parasitic_gap,2288,20.32525183,21.76714329,8.30113309,10.89529643
lan_parasitic_gap,2289,20.32525183,21.76714329,19.49168428,16.92563330
lan_parasitic_gap,2290,20.32525183,22.04307314,10.35615841,9.96005927
lan_parasitic_gap,2291,20.32525183,22.04307314,8.30113309,10.42448877
lan_parasitic_gap,2292,20.32525183,22.04307314,19.49168428,19.56238066
lan_parasitic_gap,2293,17.35104367,19.61638651,9.73924325,9.67829083
lan_parasitic_gap,2294,17.35104367,19.61638651,7.07995234,10.15172563
lan_parasitic_gap,2295,17.35104367,19.61638651,19.67716436,21.07276695
lan_parasitic_gap,2296,17.35104367,19.77284390,9.73924325,9.36210834
lan_parasitic_gap,2297,17.35104367,19.77284390,7.07995234,10.19483336
lan_parasitic_gap,2298,17.35104367,19.77284390,19.67716436,17.90053014
lan_parasitic_gap,2299,20.72826580,22.24023473,7.07995234,10.15172563
lan_parasitic_gap,2300,20.72826580,22.24023473,9.73924325,9.67829083
lan_parasitic_gap,2301,20.72826580,22.24023473,19.67716436,21.07276695
lan_parasitic_gap,2302,20.72826580,22.18779565,7.07995234,10.19483336
lan_parasitic_gap,2303,20.72826580,22.18779565,9.73924325,9.36210834
lan_parasitic_gap,2304,20.72826580,22.18779565,19.67716436,17.90053014
lan_parasitic_gap,2305,23.82351896,24.79208382,4.25118371,6.39977789
lan_parasitic_gap,2306,23.82351896,24.79208382,18.99999938,17.67925246
lan_parasitic_gap,2307,23.82351896,24.79208382,7.53295425,7.04650489
lan_parasitic_gap,2308,23.82351896,24.60017075,4.25118371,6.04816281
lan_parasitic_gap,2309,23.82351896,24.60017075,18.99999938,19.38968141
lan_parasitic_gap,2310,23.82351896,24.60017075,7.53295425,7.35008256
lan_parasitic_gap,2311,24.69586327,24.53061843,18.99999938,19.38968141
lan_parasitic_gap,2312,24.69586327,24.53061843,7.53295425,7.35008256
lan_parasitic_gap,2313,24.69586327,24.53061843,4.25118371,6.04816281
lan_parasitic_gap,2314,24.69586327,24.39899992,18.99999938,17.67925246
lan_parasitic_gap,2315,24.69586327,24.39899992,7.53295425,7.04650489
lan_parasitic_gap,2316,24.69586327,24.39899992,4.25118371,6.39977789
lan_parasitic_gap,2317,22.57061767,24.49370419,18.39917749,19.10202966
lan_parasitic_gap,2318,22.57061767,24.49370419,6.13327749,8.29508243
lan_parasitic_gap,2319,22.57061767,24.49370419,8.29771246,8.03904013
lan_parasitic_gap,2320,22.57061767,24.70377069,18.39917749,17.06929543
lan_parasitic_gap,2321,22.57061767,24.70377069,6.13327749,8.48352149
lan_parasitic_gap,2322,22.57061767,24.70377069,8.29771246,7.72174532
lan_parasitic_gap,2323,24.20132328,25.42151724,6.13327749,8.29508243
lan_parasitic_gap,2324,24.20132328,25.42151724,18.39917749,19.10202966
lan_parasitic_gap,2325,24.20132328,25.42151724,8.29771246,8.03904013
lan_parasitic_gap,2326,24.20132328,25.34352803,6.13327749,8.48352149
lan_parasitic_gap,2327,24.20132328,25.34352803,18.39917749,17.06929543
lan_parasitic_gap,2328,24.20132328,25.34352803,8.29771246,7.72174532
lan_parasitic_gap,2329,21.40436031,22.57763782,19.61396999,21.17461257
lan_parasitic_gap,2330,21.40436031,22.57763782,7.22398668,7.32127915
lan_parasitic_gap,2331,21.40436031,22.57763782,4.54916660,6.80593838
lan_parasitic_gap,2332,21.40436031,22.75289064,19.61396999,18.49123874
lan_parasitic_gap,2333,21.40436031,22.75289064,7.22398668,7.11284867
lan_parasitic_gap,2334,21.40436031,22.75289064,4.54916660,6.69038716
lan_parasitic_gap,2335,25.07541903,25.90062184,4.54916660,6.69038716
lan_parasitic_gap,2336,25.07541903,25.90062184,19.61396999,18.49123874
lan_parasitic_gap,2337,25.07541903,25.90062184,7.22398668,7.11284867
lan_parasitic_gap,2338,25.07541903,25.98461843,4.54916660,6.80593838
lan_parasitic_gap,2339,25.07541903,25.98461843,19.61396999,21.17461257
lan_parasitic_gap,2340,25.07541903,25.98461843,7.22398668,7.32127915
lan_parasitic_gap,2341,20.78050579,23.59583860,3.26433846,5.71882439
lan_parasitic_gap,2342,20.78050579,23.59583860,19.53537197,17.94108719
lan_parasitic_gap,2343,20.78050579,23.59583860,10.56990089,10.01312448
lan_parasitic_gap,2344,20.78050579,23.29917001,3.26433846,5.39344472
lan_parasitic_gap,2345,20.78050579,23.29917001,19.53537197,20.28924216
lan_parasitic_gap,2346,20.78050579,23.29917001,10.56990089,10.51769264
lan_parasitic_gap,2347,21.25355828,22.47395566,10.56990089,10.51769264
lan_parasitic_gap,2348,21.25355828,22.47395566,19.53537197,20.28924216
lan_parasitic_gap,2349,21.25355828,22.47395566,3.26433846,5.39344472
lan_parasitic_gap,2350,21.25355828,22.31302303,10.56990089,10.01312448
lan_parasitic_gap,2351,21.25355828,22.31302303,19.53537197,17.94108719
lan_parasitic_gap,2352,21.25355828,22.31302303,3.26433846,5.71882439
lan_parasitic_gap,2353,19.21319508,22.88196568,19.46593361,17.12887152
lan_parasitic_gap,2354,19.21319508,22.88196568,11.15956209,10.76261754
lan_parasitic_gap,2355,19.21319508,22.88196568,5.71157773,8.68891942
lan_parasitic_gap,2356,19.21319508,22.58382698,19.46593361,19.65912490
lan_parasitic_gap,2357,19.21319508,22.58382698,11.15956209,11.17731590
lan_parasitic_gap,2358,19.21319508,22.58382698,5.71157773,8.33180479
lan_parasitic_gap,2359,19.71870532,22.02847018,11.15956209,11.17731590
lan_parasitic_gap,2360,19.71870532,22.02847018,19.46593361,19.65912490
lan_parasitic_gap,2361,19.71870532,22.02847018,5.71157773,8.33180479
lan_parasitic_gap,2362,19.71870532,21.80277353,11.15956209,10.76261754
lan_parasitic_gap,2363,19.71870532,21.80277353,19.46593361,17.12887152
lan_parasitic_gap,2364,19.71870532,21.80277353,5.71157773,8.68891942
lan_parasitic_gap,2365,18.23588461,21.07881329,10.50094007,9.93664866
lan_parasitic_gap,2366,18.23588461,21.07881329,20.47281068,18.66749857
lan_parasitic_gap,2367,18.23588461,21.07881329,3.40273331,6.19945103
lan_parasitic_gap,2368,18.23588461,20.64736235,10.50094007,10.31046681
lan_parasitic_gap,2369,18.23588461,20.64736235,20.47281068,21.54821143
lan_parasitic_gap,2370,18.23588461,20.64736235,3.40273331,6.17936150
lan_parasitic_gap,2371,21.05837030,22.72022082,3.40273331,6.17936150
lan_parasitic_gap,2372,21.05837030,22.72022082,20.47281068,21.54821143
lan_parasitic_gap,2373,21.05837030,22.72022082,10.50094007,10.31046681
lan_parasitic_gap,2374,21.05837030,22.66110350,3.40273331,6.19945103
lan_parasitic_gap,2375,21.05837030,22.66110350,20.47281068,18.66749857
lan_parasitic_gap,2376,21.05837030,22.66110350,10.50094007,9.93664866
lan_parasitic_gap,2377,21.82124724,24.35724255,9.47380612,9.29753620
lan_parasitic_gap,2378,21.82124724,24.35724255,2.88061909,5.04995490
lan_parasitic_gap,2379,21.82124724,24.35724255,19.43211684,19.74157204
lan_parasitic_gap,2380,21.82124724,24.48171539,9.47380612,8.92558200
lan_parasitic_gap,2381,21.82124724,24.48171539,2.88061909,5.39178562
lan_parasitic_gap,2382,21.82124724,24.48171539,19.43211684,17.68015559
lan_parasitic_gap,2383,22.51405825,23.51661733,9.47380612,8.92558200
